Product Title,Price,Ratings,Number of Reviews,Prime Eligibility,Product URL,Sizes
FINIVO FASHION Textured Shirts for Men || Casual Shirt for Men || Shirt for Men|| Men Stylish Shirt || Men Fancy Shirt || Men Full Sleeve Shirt || Plain Shirts for Men,499,4.2 out of 5 stars,751 ratings,No,https://www.amazon.in/FINIVO-FASHION-Textured-Shirts-Stylish/dp/B0DFWY6KWC/ref=sr_1_25?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-25#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Lymio Casual Regular Fit Shirt for Men|| Regular Fit Shirt for Men|| Men Stylish Regular Fit Shirt (Rib-Regular Fit Shirt),449,3.6 out of 5 stars,"2,274 ratings",No,https://www.amazon.in/Lymio-Casual-Stylish-Rib-Shirt-Khakhi/dp/B0CRPHHM7S/ref=sr_1_26?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-26#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Allen Solly Men's Cotton Classic Fit Stripe Formal Shirt,989,4.2 out of 5 stars,43 ratings,Yes,https://www.amazon.in/Allen-Solly-Striped-Shirt-ASSFQSPPN85500_Maroon/dp/B0F13XXJPT/ref=sr_1_27?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-27#customerReviews,"['38', '39', '40', '42', '44']"
Peter England Men's Slim Fit Full Sleeve Checkered Casual Shirt | 100% Cotton | Premium Twill Weave,989,4.0 out of 5 stars,348 ratings,No,https://www.amazon.in/Peter-England-Mens-Shirt-PCSFSSLPK94400_Navy/dp/B0C27YWYKM/ref=sr_1_28?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-28#customerReviews,"['38', '39', '40', '42', '44', '46']"
Pinkmint Men's Regular Fit Soft Cotton Blend Casual Combo Shirt with Pocket Design & Spread Collar Full Sleeves Formal Shirt,399,3.6 out of 5 stars,924 ratings,No,https://www.amazon.in/Pinkmint-Sleeve-Button-Collared-Casual/dp/B0CW1TZ4X3/ref=sr_1_29?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-29#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
GRECIILOOKS Shirt for Men | Mens Casual Shirt's | Men's Regular Fit Stylish | Printed | Man's Solid Slim Fit | Short Sleeve | Trendy (Available in Plus Size and Combo Pack of 2),399,4.2 out of 5 stars,335 ratings,No,https://www.amazon.in/GRECIILOOKS-Stylish-Textured-Regular-GL-MS-6249_Blue/dp/B0DF2FSDGV/ref=sr_1_30?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-30#customerReviews,"['Single Pack', 'Value Pack', 'S', 'M', 'L', 'XL', '2XL', '3XL']"
TAGDO Men's Solid Shirt with Chest Pocket Short Sleeve Shirt for Summer Outdoor Activities (5182),359,3.9 out of 5 stars,"1,058 ratings",No,https://www.amazon.in/TAGDO-Pocket-Outdoor-Activities-Sugar-Shirt-5182-Black-M/dp/B0D2NVT7FZ/ref=sr_1_31?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-31#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Van Heusen Men's Cotton Slim Fit Solid Casual Shirt,"1,499",3.7 out of 5 stars,"2,151 ratings",No,https://www.amazon.in/Van-Heusen-Sport-Casual-VSSFLSLB674921_White/dp/B08FS1F2P6/ref=sr_1_32?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-32#customerReviews,"['38', '39', '40', '42', '44', '46']"
DEELMO Men's Stylish Solid Satin Casual Shirt for Men Full Sleeves| Poly Satin Silk Shirt,499,4.1 out of 5 stars,998 ratings,No,https://www.amazon.in/DEELMO-Stylish-Solid-Casual-Sleeves/dp/B0DPL59LKP/ref=sr_1_33?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-33#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Urbano Fashion Men's Cotton Full Sleeve Regular Fit Casual Solid Shirt,629.,3.7 out of 5 stars,78 ratings,No,https://www.amazon.in/Urbano-Fashion-Cotton-Regular-shirtsolreg-01-white-m/dp/B0DHZPFM4K/ref=sr_1_34?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-34#customerReviews,"['S', 'M', 'L', 'XL']"
Majestic Man Men Cotton Checkered Half Sleeve Slim Fit Casual Shirt,539,4.1 out of 5 stars,691 ratings,No,https://www.amazon.in/Majestic-Man-Cotton-Checkered-Multicolor/dp/B0CPBG6K3Y/ref=sr_1_35?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-35#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
IndoPrimo Men's Regular Fit Fancy Double Pocket Casual Shirt for Men Full Sleeves - Cargo,499,4.0 out of 5 stars,526 ratings,No,https://www.amazon.in/IndoPrimo-Regular-Double-Pocket-Sleeves/dp/B0CYGL2PX2/ref=sr_1_36?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-36#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
The Indian Garage Co Men's Cotton Slim Fit Checkered Full Sleeves Cutaway Collar Casual Shirt,507,4.1 out of 5 stars,384 ratings,No,https://www.amazon.in/Indian-Garage-Co-Checkered-0121-SH69-05_White/dp/B08ZNFRY1P/ref=sr_1_37?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-37#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Peter England Men's Solid Regular Fit Shirt,929,4.1 out of 5 stars,123 ratings,No,https://www.amazon.in/Peter-England-Regular-Shirt-PESFONUB580741_Light/dp/B09L8GB7MY/ref=sr_1_38?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-38#customerReviews,"['38', '39', '40', '42', '44']"
"DAMENSCH Constant All-Degree Shirt for Men Full Sleeve, Pique Textured, Thermoregulating Cotton Blend Mens Casual, Recycled Fabric Stylish Shirts","1,601",4.2 out of 5 stars,356 ratings,No,https://www.amazon.in/DAMENSCH-Constant-Thermoregulating-Shirts-Pack-White-X-Large/dp/B0C8Z6V3TX/ref=sr_1_39?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-39#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Peter England Men's Cotton Slim Fit Ditsy Printed Full Sleeve Shirt,789,4.1 out of 5 stars,369 ratings,No,https://www.amazon.in/Peter-England-Mens-Shirt-PESFWSLBW01313_Navy/dp/B0CVS15393/ref=sr_1_40?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-40#customerReviews,"['38', '39', '40', '42', '44', '46']"
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size and Combo Packs),599,4.0 out of 5 stars,"9,128 ratings",No,https://www.amazon.in/Amazon-Brand-Symbol-Regular-SS20-SYM-FS-01_EPP-1A_White/dp/B081QJW5GG/ref=sr_1_41?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-41#customerReviews,"['38', '39', '40', '42', '44', '46', '48', '50', '52', '54']"
Louis Philippe Men's Easy to Care Cotton Slim fit Solid Casual Shirt with Natural Stretch,"1,289",3.9 out of 5 stars,144 ratings,No,https://www.amazon.in/Louis-Philippe-Cotton-Shirt-LYSFCSLB732682_Purple/dp/B0DXL5FNM5/ref=sr_1_42?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-42#customerReviews,"['38', '39', '40', '42', '44']"
Peter England Men's Classic Checkered Formal Slim Fit Full Sleeve Shirt | Wonder Fabric | Cotton-Rich,699,4.1 out of 5 stars,312 ratings,No,https://www.amazon.in/Peter-England-Shirt-PESFOSLP736656_Light-Orange/dp/B0BKQ9DRMG/ref=sr_1_43?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-43#customerReviews,"['38', '39', '40', '42', '44', '46']"
Majestic Man Men Small Checkered Slim Fit Cotton Casual Shirt,579,4.0 out of 5 stars,642 ratings,No,https://www.amazon.in/Majestic-Man-Checkered-Cotton-Charcoal/dp/B0CLK9XJZQ/ref=sr_1_44?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-44#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
U.S. POLO ASSN. Men's Solid Spread Collar Premium Cotton Oxford Tailored Fit Shirt,"1,319",4.1 out of 5 stars,467 ratings,No,https://www.amazon.in/U-S-POLO-ASSN-Spread-Collar/dp/B0BCX3DKL1/ref=sr_1_45?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-45#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Peter England Men's Slim Fit Full Sleeve Cotton Solid Casual Shirt with Pocket,839,3.9 out of 5 stars,367 ratings,Yes,https://www.amazon.in/Peter-England-Mens-Shirt-PCSFSSLPH49041_White/dp/B0C27V1LT6/ref=sr_1_46?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-46#customerReviews,"['38', '39', '40', '42', '44', '46']"
Majestic Man Slim Fit Cotton Casual Check Shirt for Men,499,3.9 out of 5 stars,"2,816 ratings",Yes,https://www.amazon.in/Majestic-Man-Cotton-Casual-X-Large/dp/B0B3X1MSNX/ref=sr_1_47?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-47#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
Raymond Men's Pure Cotton Structure Pattern Slim Fit Semi Cutaway Collar Full Sleeve Formal Shirt,"1,271",3.2 out of 5 stars,6 ratings,No,https://www.amazon.in/Raymond-Cotton-Cutaway-Structure-Pattern/dp/B0CR6NRPSP/ref=sr_1_48?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-48#customerReviews,"['38', '39', '40', '42', '44', '46']"
Allen Solly Men's Solid Regular Fit Shirt,926,4.0 out of 5 stars,510 ratings,No,https://www.amazon.in/Allen-Solly-Regular-Shirt-ASSFQSPF459628_Teal/dp/B0C7W6LTCQ/ref=sr_1_49?dib=eyJ2IjoiMSJ9._5cCtx9yndgbPS-ZCqJoIceaGZVCs2x-X1j1NC5nIMR_-kLsXMIIIhpnlztn23rvji9QSdabrajpWu48MBNRqb3gAzCFMhm8wV5ZJmHJSfFHcc2HfpiM-DTUI0ZYJpbvAW7j62xR17XfI8WoNr8qZb6gfD-5VQ6KQW7hhEHXdrVXgcd0qvPqswbWZLKFG01-DVp4uZX1GSg67bzK5BS9cs8ErEFxwIlAcymmaF_cZ1MYWFedvEnLF-Zl6N_EpItSH40abjD36VVUK1dXjWRKSZBGnbgPBFLvTdy0jitwg9s.IZP96IJwUiQha3MjgBrJRFkIYpLHcqS4ZkowZhC0XH8&dib_tag=se&keywords=Shirts&qid=1750773869&sr=8-49#customerReviews,"['39', '40', '42', '44', '46']"
